round_end_date,trial_id,participant_id,round_number,practice_round,num_rounds_since_survey,input_lag,time_for_round, total_screen_width,total_screen_height,device,num_clicks,target_radius,target_center_x,target_center_y,mouse_position_at_click_x,mouse_position_at_click_y,start_mouse_pos_x,start_mouse_pos_y,distance_between_starting_mouse_and_target,distance_between_middle_and_target,movement_error,movement_offset,movement_variability,task_axis_crossing,target_reentry,move_direction_change,ortho_move_direction_change,random_seed,travel_path_x,travel_path_y
6/28/2018 15:41,0,0,1,1,1,0,0.4956309,16,10,Mouse,3,2,3.132044,-0.05456274,2.409904,-0.159516,0.1320496,-0.06050617,3,3.132519,0.0219941,-0.01004585,0.03905825,1,0,1,0,1,0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.1320496:0.143054:0.165062:0.1980743:0.2530947:0.2971115:0.3631363:0.4401655:0.5502062:0.759285:0.9463549:1.133425:1.331499:1.540578:1.716643:1.914718:2.211829:2.288858:2.343879:2.376891:2.3989:2.409904:2.409904:2.409904,-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.
6/28/2018 15:41,0,0,2,1,2,0,0.4793987,16,10,Mouse,2,2,-2.001853,4.410696,-1.782669,4.317932,0.09903717,-0.1265126,5,4.843723,0.08423693,0.06094402,0.1070404,1,0,4,0,1,0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.06602478:0.04401684:0.02200794:0:-0.02200842:-0.06602478:-0.09903717:-0.1870704:-0.2420907:-0.3081155:-0.3741403:-0.4291611:-0.5171938:-0.5612106:-0.616231:-0.6712518:-0.7372766:-0.8253093:-0.8913341:-0.9793673:-1.056396:-1.144429:-1.221458:-1.309491:-1.38652:-1.452545:-1.496561:-1.551582:-1.57359:-1.639615:-1.694635:-1.749656:-1.771664:-1.782669:-1.782669:-1.782669:-1.782669,-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1045105:-0.08250833:-
6/28/2018 15:41,0,0,3,1,3,0,0.5440704,16,10,Mouse,2,2,-5.891716,4.018239,-5.480055,3.40484,-0.0880332,0.1045102,7,7.131518,0.1542797,0.006562047,0.1933828,1,0,2,0,1,-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.09903717:-0.1100411:-0.1320496:-0.154058:-0.1980743:-0.2310867:-0.2861071:-0.3301239:-0.3851442:-0.440165:-0.5502062:-0.605227:-0.6,0.1045102:0.1045102:0.1045102:0.1045102:0.1045102:0.1045102:0.1045102:0.1045102:0.1045102:0.1045102:0.1155114:0.1375139:0.1485151:0.1815182:0.2145213:0.2585256:0.2915293:0.3465348:0.3905392:0.4565459:0.5225521:0.6435645:0.69857:0.7755774:0.8745873:1.017601:1.127613:1.226622:1.314632:1.40264:1.479648:1.545655:1.633663:1.721672:1.809681:1.908691:2.007701:2.150715:2.260726:2.359736:2.491749:2.645764:2.711771:2.832783:2.887789:2.975798:3.030803:3.085809:3.140814:3.184819:3.228823:3.272827:3.29483:3.327833:3.349835:3.382838:3.39384:3.40484:3.40484:3.40484:3.40484:3.40484:3.40484:3.40484:3.40484
6/28/2018 15:41,0,0,4,1,4,0,0.4290689,16,10,Mouse,3,1,2.532278,1.487606,2.696011,1.787679,-0.04401636,-0.04950494,3,2.936903,0.2433626,0.2433626,0.2478576,0,0,2,2,1,-0.04401636:-0.04401636:-0.04401636:-0.04401636:-0.04401636:-0.04401636:-0.04401636:-0.04401636:-0.04401636:-0.04401636:-0.04401636:-0.04401636:-0.04401636:-0.04401636:-0.04401636:-0.04401636:-0.07702875:-0.1100411:-0.154058:-0.1980743:-0.2200828:-0.24209,-0.04950494:-0.04950494:-0.04950494:-0.04950494:-0.04950494:-0.04950494:-0.04950494:-0.04950494:-0.04950494:-0.04950494:-0.04950494:-0.04950494:-0.04950494:-0.04950494:-0.04950494:-0.02750278:0.005500317:0.038504:0.09350955:0.1485151:0.2145213:0.2695268:0
6/28/2018 15:42,0,0,5,1,5,0,0.6761023,16,10,Mouse,2,1,-0.3705006,-4.923806,-0.5171938,-4.845984,-0.154058,0.0715071,5,4.937726,0.1419294,0.1419294,0.1156991,0,0,5,1,1,-0.154058:-0.154058:-0.154058:-0.154058:-0.154058:-0.154058:-0.154058:-0.154058:-0.154058:-0.154058:-0.154058:-0.154058:-0.154058:-0.154058:-0.154058:-0.154058:-0.154058:-0.154058:-0.165062:-0.1760659:-0.1980743:-0.2090783:-0.2310867:-0.2310867:-0.2420907,0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.08250833:0.09350955:0.1155114:0.1265126:0.1375139:0.1375139:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1265126:0.09350955:0.02750278:-0.04950494:-0.1375139:-0.2255225:-0.3355336:-0.4785478:-0.6655666:-0.7975799:-0.9845984:-1.193619:-1.534654:-1.765676:-2.117712:-2.359736:-2.634763:-2.832783:-3.10781:-3.294829:-3.525853:-3.657866:-3.811881:-3.877888:-4.009901:-4.108911:-4.218922:-4.306931:-4.383938:-4.438944:-4.526953:-4.548955:-4.647965:-4.691969:-4.724973:-4.757976:-4.779978:-4.779978:-4.80198:-4.812981:-4.823982:-4.834983:-4.845984:-4.845984:-4.845984:-4.845984:-4.845984:-4.845984:-4.845984:-4.845984:-4.845984:-4.845984
6/28/2018 15:42,0,0,6,1,6,0,0.6543978,16,10,Mouse,2,1,-6.692549,-1.777385,-6.921596,-1.60066,0.08803272,-0.03850371,7,6.924544,0.2604021,0.2604021,0.2274507,0,0,1,3,1,0.08803272:0.08803272:0.08803272:0.08803272:0.08803272:0.08803272:0.08803272:0.08803272:0.08803272:0.08803272:0.08803272:0.08803272:0.08803272:0.08803272:0.08803272:0.08803272:0.08803272:0.08803272:0.08803272:0.08803272:0.08803272:0.08803272:0.08803272:0.08803272:0.08803272:0.08803272:0.06602478:0.02200794:-0.02200842:-0.0880332:-0.154058:-0.2530947:-0.3521318:-0.4951859:-0.616231:-0.8803301:-1.0674:-1.430536:-1.672627:-2.057772:-2.3989:-2.916093:-3.224209:-3.763411:-4.126547:-4.522696:-4.797799:-5.149931:-5.425035:-5.678129:-5.876204:-6.063273:-6.195323:-6.316369:-6.393397:-6.448418:-6.514443:-6.547455:-6.591472:-6.635489:-6.668501:-6.690509:-6.712517:-6.734526:-6.778542:-6.811554:-6.855571:-6.888583:-6.921596:-6.9326:-6.943604:-6.954608:-6.954608:-6.943604:-6.943604:-6.9326:-6.921596:-6.921596,-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.
6/28/2018 15:42,0,0,7,0,7,0,0.3966594,16,10,Mouse,2,2,2.933969,0.1324561,3.389271,-0.3465346,-0.06602478,0.1265126,3,2.936958,0.1218105,-0.1218105,0.1831838,0,0,0,0,1,-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.,0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1045102:0.09350955:0.0715071:0.06050587:0.038504:-0.005500615:-0.04950494:-0.09350926:-0.1485148:-0.1925191:-0.2255225:-0.2585259:-0.2805281:-0.3025302:-0.3245324:-0.3355336:-0.3465346:-0.3465346:-0.3465346:-0.3465346
6/28/2018 15:42,0,0,8,0,8,0,0.4624015,16,10,Mouse,2,2,-2.199927,4.520707,-2.1348,4.526953,-0.09903717,-0.01650155,5,5.027571,0.02873902,0.006261017,0.04237946,1,0,10,0,1,-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.,-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.
6/28/2018 15:42,0,0,9,0,9,0,0.5034829,16,10,Mouse,2,2,-5.935732,3.996237,-5.35901,4.09791,-0.1320496,0.08250833,7,7.155615,0.1151572,0.1144194,0.159689,2,0,5,0,1,-0.1320496:-0.1320496:-0.1320496:-0.1320496:-0.1320496:-0.1320496:-0.1320496:-0.1320496:-0.1320496:-0.1320496:-0.1320496:-0.1320496:-0.1320496:-0.1320496:-0.1320496:-0.1320496:-0.1320496:-0.1320496:-0.1320496:-0.1320496:-0.1320496:-0.1320496:-0.1320496:-0,0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.0715071:0.1045102:0.1485151:0.170517:0.2365237:0.2915293:0.3355336:0.412541:0.5005503:0.5775577:0.7425743:0.8855885:1.127613:1.336634:1.60066:1.710671:2.084708:2.293729:2.579758:2.777778:2.997799:3.151815:3.39384:3.547855:3.723872:3.833883:3.921892:3.987899:4.042904:4.075908:4.09791:4.09791:4.09791:4.09791:4.09791:4.09791
6/28/2018 15:42,0,0,10,0,10,0,0.4467313,16,10,Mouse,2,1,2.653323,1.597617,2.486933,1.534653,0.07702923,0.06050587,3,3.097177,0.01369537,-0.005861213,0.02403498,1,0,5,0,1,0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.08803272:0.1760664:0.2971115:0.4181566:0.6052265:0.759285:1.056396:1.276479:1.507565:1.738652:1.925722:2.112792:2.255846:2.365888:2.442916:2.475928:2.486933:2.486933:2.486933:2.486933:2.486933:2.486933,0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.06050587:0.1155114:0.170517:0.2255225:0.3135312:0.412541:0.5775577:0.69857:0.8415842:0.9845984:1.105611:1.226622:1.336634:1.413642:1.479648:1.512651:1.534653:1.534653:1.534653:1.534653:1.534653:1.534653
6/28/2018 15:42,0,0,11,0,11,0,0.684116,16,10,Mouse,2,1,-0.04037619,-4.868801,-0.2530947,-4.526953,0.1760664,0.1265126,5,4.868968,0.355422,0.355422,0.3692646,0,0,1,1,1,0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.143054:0.1210451:0.09903717:0.07702923:0.04401684:0:-0.04401636:-0.1210456:-0.1870704:-0.2751031:-0.3301239:-0.4181566:-0.5502062:-0.7042642:-0.7702889:-0.8583217:-0.9243464:-0.9463549:-0.9573588:-0.9573588:-0.9573588:-0.9573588:-0.9573588:-0.9463549:-0.9243464:-0.9133425:-0.9023385:-0.8913341:-0.8693261:-0.8583217:-0.8473177:-0.8363137:-0.8143053:-0.7922969:-0.7702889:-0.7482805:-0.7152681:-0.6822557:-0.6492434:-0.616231:-0.5722146:-0.5171938:-0.451169:-0.3851442:-0.3301239:-0.2971115:-0.2640991:-0.2530947:-0.2530947:-0.2530947:-0.2530947:-0.2530947,0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.1265126:0.08250833:-0.02750278:-0.09350926:-0.170517:-0.2805281:-0.4125413:-0.5885589:-0.830583:-1.028603:-1.325633:-1.567657:-1.974697:-2.326733:-2.689769:-2.854785:-3.162816:-3.437844:-3.613861:-3.789879:-3.943894:-4.064907:-4.163917:-4.218922:-4.273927:-4.317932:-4.339934:-4.350935:-4.372937:-4.394939:-4.405941:-4.416942:-4.438944:-4.460946:-4.482948:-4.504951:-4.515952:-4.526953:-4.526953:-4.526953:-4.526953:-4.526953:-4.526953:-4.526953:-4.526953:-4.526953:-4.526953:-4.526953:-4.526953:-4.526953:-4.526953:-4.526953:-4.526953
6/28/2018 15:42,0,0,12,0,12,0,0.5861906,16,10,Mouse,2,1,-6.67054,-1.689376,-6.558459,-1.457646,0.1100416,0.04950523,7,6.881141,0.2254776,0.2254776,0.16178,0,0,7,3,1,0.1100416:0.1100416:0.1100416:0.1100416:0.1100416:0.1100416:0.1100416:0.1100416:0.1100416:0.1100416:0.1100416:0.1100416:0.1100416:0.1100416:0.1100416:0.1100416:0.1100416:0.1100416:0.1100416:0.1100416:0.09903717:0.09903717:0.08803272:0.06602478:0.04401684:0.01100445:-0.04401636:-0.1320496:-0.1980743:-0.3081155:-0.4181566:-0.5502062:-0.6382394:-0.8473177:-1.023384:-1.309491:-1.562586:-1.914718:-2.244842:-2.64099:-2.993123:-3.554333:-3.862448:-4.280605:-4.610729:-5.094911:-5.392022:-5.722146:-5.942228:-6.162311:-6.29436:-6.415406:-6.492435:-6.525447:-6.547455:-6.558459:-6.558459:-6.558459:-6.558459:-6.558459:-6.558459:-6.558459:-6.558459:-6.558459:-6.558459:-6.558459:-6.558459:-6.558459:-6.558459:-6.558459:-6.558459,0.04950523:0.04950523:0.04950523:0.04950523:0.04950523:0.04950523:0.04950523:0.04950523:0.04950523:0.04950523:0.04950523:0.04950523:0.04950523:0.04950523:0.04950523:0.04950523:0.06050587:0.08250833:0.1155114:0.1375139:0.1595157:0.1925194:0.2255225:0.2585256:0.2915293:0.3245324:0.3575355:0.3685367:0.3685367:0.3685367:0.3685367:0.3575355:0.3465348:0.2805281:0.2255225:0.1375139:0.06050587:-0.03850371:-0.1265126:-0.2365237:-0.3245324:-0.4785478:-0.5555555:-0.6655666:-0.7425743:-0.8635864:-0.9625962:-1.061606:-1.127613:-1.193619:-1.248625:-1.30363:-1.347635:-1.369637:-1.391639:-1.40264:-1.413641:-1.424643:-1.435643:-1.446645:-1.446645:-1.446645:-1.446645:-1.446645:-1.446645:-1.446645:-1.446645:-1.457646:-1.457646:-1.457646:-1.457646
6/28/2018 15:42,0,0,13,0,13,0,0.4121219,16,10,Mouse,2,2,3.064906,0.7534219,2.905089,0.7205719,0.1540575,0.02750278,3,3.156152,0.00295281,-9.09E-05,0.006639185,4,0,6,0,1,0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.1540575:0.2200823:0.3851442:0.4731779:0.6602478:0.8583221:1.166437:1.485558:1.848693:2.090784:2.464925:2.629986:2.784044:2.839065:2.894085:2.905089:2.905089:2.905089:2.905089,0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.02750278:0.04950523:0.09350955:0.1155114:0.1595157:0.2145213:0.2805281:0.3355336:0.4235423:0.489549:0.5995601:0.6435645:0.6875688:0.69857:0.7095712:0.7205719:0.7205719:0.7205719:0.7205719
6/28/2018 15:42,0,0,14,0,14,0,0.4783125,16,10,Mouse,2,2,3.711772,3.385957,3.092159,3.261826,0.1210451,-0.09350926,5,5.024137,0.147519,0.147519,0.1282132,0,0,2,0,1,0.1210451:0.1210451:0.1210451:0.1210451:0.1210451:0.1210451:0.1210451:0.1210451:0.1210451:0.1210451:0.1210451:0.1210451:0.1210451:0.1210451:0.1210451:0.1210451:0.1210451:0.1210451:0.1210451:0.1210451:0.1100416:0.09903717:0.09903717:0.09903717:0.09903717:0.1100416:0.143054:0.1870699:0.2420912:0.3191195:0.3741407:0.4731779:0.594223:0.8033009:0.9793673:1.232462:1.430536:1.727648:1.925722:2.156809:2.310866:2.497937:2.618982:2.707015:2.784044:2.839065:2.894085:2.938102:2.993122:3.026134:3.059147:3.081156:3.081156:3.092159:3.092159:3.092159:3.092159:3.092159,-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.0715071:-0.0
6/28/2018 15:42,0,0,15,0,15,0,0.5868965,16,10,Mouse,3,2,-6.080329,-3.443106,-5.35901,-3.10781,-0.03301239,0.08250833,7,6.987516,0.05365434,-0.002662741,0.07114688,1,0,8,0,1,-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.,0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.0715071:0.06050587:0.01650155:-0.02750278:-0.08250833:-0.1485148:-0.2365237:-0.3355336:-0.50055:-0.6215623:-0.7975799:-0.9405941:-1.149615:-1.30363:-1.50165:-1.666667:-1.864687:-2.018702:-2.20572:-2.392739:-2.568757:-2.667767:-2.766777:-2.821782:-2.887789:-2.942794:-2.9978:-3.030803:-3.063806:-3.063806:-3.085809:-3.09681:-3.09681:-3.09681:-3.09681:-3.09681:-3.10781:-3.10781:-3.10781:-3.10781:-3.10781:-3.10781:-3.10781:-3.10781:-3.10781
6/28/2018 15:42,0,0,16,0,16,0,0.3708244,16,10,Mouse,2,1,2.896939,0.7270107,2.982119,0.6435645,-0.03301239,0.08250833,3,2.986771,0.02867812,-0.02867812,0.03525531,0,0,7,0,1,-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.03301239:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.,0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.08250833:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.09350955:0.1265126:0.1375139:0.1595157:0.170517:0.1925194:0.2255225:0.2585256:0.2915293:0.3465348:0.3905392:0.4455447:0.5005503:0.5445546:0.5995601:0.621562:0.6325632:0.6325632:0.6435645:0.6435645
6/28/2018 15:42,0,0,17,0,17,0,0.8347145,16,10,Mouse,3,1,3.523995,-3.762068,3.378267,-3.492849,0.1870699,-0.03850371,5,5.154774,0.08569979,0.07987312,0.07007743,1,0,11,0,1,0.1870699:0.1870699:0.1870699:0.1870699:0.1870699:0.1870699:0.1870699:0.1870699:0.1870699:0.1870699:0.1870699:0.1870699:0.1870699:0.1870699:0.1870699:0.1870699:0.1870699:0.1870699:0.1870699:0.1870699:0.1870699:0.1870699:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1980743:0.2530947:0.308116:0.4181566:0.5281982:0.9903717:1.078404:1.210454:1.364511:1.518569:1.727648:1.89271:2.046767:2.178817:2.343879:2.442916:2.563961:2.651995:2.751032:2.795048:2.861073:2.905089:2.96011:3.004127:3.048143:3.081156:3.114168:3.136176:3.158184:3.169188:3.169188:3.180193:3.180193:3.191196:3.191196:3.191196:3.202201:3.202201:3.213205:3.213205:3.213205:3.213205:3.213205:3.213205:3.213205:3.213205:3.213205:3.213205:3.213205:3.213205:3.213205:3.213205:3.213205:3.213205:3.213205:3.213205:3.213205:3.213205:3.213205:3.213205:3.224209:3.235213:3.257221:3.268226:3.290234:3.301238:3.323246:3.345255:3.367263:3.378267:3.378267,-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.03850371:-0.
6/28/2018 15:42,0,0,18,0,18,0,0.5945449,16,10,Mouse,2,1,6.949217,-0.5636817,7.042641,-0.4455444,-0.01100397,0.1815182,7,6.972041,0.07218239,0.07218239,0.07227392,0,0,8,0,1,-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.,0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1815182:0.1925194:0.1925194:0.1925194:0.1595157:0.1265126:0.06050587:0.01650155:-0.005500615:-0.03850371:-0.04950494:-0.06050617:-0.08250833:-0.09350926:-0.1375139:-0.1925191:-0.2145216:-0.2475247:-0.2805281:-0.3025302:-0.3465346:-0.3575358:-0.3795379:-0.4015401:-0.4125413:-0.4125413:-0.4235423:-0.4345435:-0.4345435:-0.4345435:-0.4345435:-0.4455444:-0.4455444:-0.4455444:-0.4455444:-0.4455444:-0.4455444:-0.4455444:-0.4455444:-0.4455444:-0.4455444:-0.4455444:-0.4455444
6/28/2018 15:42,0,0,19,0,19,50,0.4647796,16,10,Mouse,2,2,3.209073,-0.09856706,3.400275,-0.0715071,0.2090788,-0.1045105,3,3.210586,0.008993698,0.008993698,0.01344946,0,0,1,0,1,0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2090788:0.2640991:0.3961487:0.5281982:0.759285:1.001375:1.265474:1.584594:1.991747:2.222834:2.530949:2.751032:3.004127:3.158184:3.27923:3.356258:3.400275:3.400275:3.400275,-0.1045105:-0.1045105:-0.1045105:-0.1045105:-0.1045105:-0.1045105:-0.1045105:-0.1045105:-0.1045105:-0.1045105:-0.1045105:-0.1045105:-0.1045105:-0.1045105:-0.1045105:-0.1045105:-0.1045105:-0.1045105:-0.1045105:-0.1045105:-0.1045105:-0.1045105:-0.1045105:-0
6/28/2018 15:42,0,0,20,0,20,50,0.5616779,16,10,Mouse,3,2,-2.001853,4.410696,-1.551582,3.657866,0.09903717,-0.1265126,5,4.843723,0.1168119,0.1168119,0.1288185,0,0,1,0,1,0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.1100416:0.1100416:0.1100416:0.1100416:0.1100416:0.09903717:0.08803272:0.02200794:-0.01100397:-0.07702875:-0.1430535:-0.2200828:-0.2751031:-0.3411279:-0.3851442:-0.4621735:-0.5392022:-0.6272354:-0.6932602:-0.7922969:-0.8803301:-0.9903712:-1.078404:-1.177442:-1.243466:-1.320495:-1.397524:-1.452545:-1.485557:-1.518569:-1.540578:-1.551582:-1.551582:-1.551582:-1.551582:-1.551582:-1.551582:-1.551582:-1.551582,-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0.1265126:-0
