round_end_date,trial_id,participant_id,round_number,practice_round,num_rounds_since_survey,input_lag,time_for_round,device,total_bounces,player_bounces,wall_bounces,unskilled_bounces,skilled_bounces,skilled_bounces_minus_misses,highest_skill_streak,time_needed_on_skilled_bounces,avg_time_needed_on_skilled_bounces,time_needed_on_unskilled_bounces,avg_time_needed_on_unskilled_bounces,time_needed_on_all_bounces,avg_time_needed_on_all_bounces,total_misses,unskilled_misses,skilled_misses,avg_dist_missed_by,all_distances_missed_by,paddle_positions_on_miss,ball_positions_on_miss,mouse_x_positions_on_miss,mouse_y_positions_on_miss,mouse_game_x_positions_on_miss,mouse_game_y_positions_on_miss,total_bounces_per_miss,unskilled_bounces_per_miss,skilled_bounces_per_miss,percent_bounces_missed,percent_skilled_bounces_missed,time_needed_on_skilled_misses,avg_time_needed_on_skilled_misses,time_needed_on_unskilled_misses,avg_time_needed_on_unskilled_misses,time_needed_on_all_misses,avg_time_needed_on_all_misses,min_ball_tat,paddle_width,ball_radius,ball_speed,distance_between_players,total_screen_width, paddle_takes_percent_of_screen,TLX_mental_demand,TLX_physical_demand,TLX_temporal_demand,TLX_performance,TLX_effort,TLX_frustration,device_was_fun,perf_due_to_me
12/4/2017 11:13:38 AM,1,0,1,1,1,0,60.03784,Mouse,2,1,1,1,0,-41,0,0,0,3.289713,3.289713,3.289713,3.289713,41,40,1,5.468627,-2.243829:-2.340763:1.567485:-5.766222:-6.589328:-4.089755:-5.522551:-3.481802:-6.671679:-7.175488:-6.043855:-6.048563:-6.92817:-5.755917:-4.441692:-6.42982:-4.829838:-4.300459:-6.125567:-4.564492:-5.301969:-6.322454:-7.189576:-6.443014:-6.802538:-5.589164:-7.411249:-6.351157:-4.499798:-4.598917:-4.068004:-5.405502:-6.106857:-7.099342:-7.391143:-4.525305:-5.353633:-4.825111:-5.713935:-5.268418:-7.029389,1.014634:0.8585367:-0.1170731:4.44878:4.839025:4.839025:4.839025:5.112195:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537,-1.229195:-1.482226:1.450412:-1.317442:-1.750304:0.7492694:-0.6835265:1.630393:-1.013142:-1.516951:-0.385318:-0.3900259:-1.269633:-0.09737988:1.216845:-0.7712825:0.8286985:1.358078:-0.4670303:1.094045:0.356568:-0.6639172:-1.531039:-0.784477:-1.144002:0.06937289:-1.752712:-0.6926197:1.158739:1.05962:1.590533:0.2530353:-0.4483199:-1.440805:-1.732606:1.133232:0.3049038:0.8334259:-0.05539853:0.3901188:-1.370852,231:227:202:319:329:329:329:336:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350,26:30:30:45:47:47:47:50:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49,1.014634:0.8585367:-0.1170731:4.44878:4.839025:4.839025:4.839025:5.112195:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537,-3.984375:-3.828125:-3.828125:-3.242188:-3.164063:-3.164063:-3.164063:-3.046875:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938,0.02439024,0.02439024,0,0.9761904,1,0.6540003,0.6540003,1.417:1.417:1.39:1.45:1.382999:1.377001:1.411:1.353999:1.380001:1.452999:1.565001:1.43:1.473999:1.440001:1.419001:1.496:1.504999:1.418001:1.527:1.443001:1.41:1.529999:1.453999:1.386002:1.423:1.451:1.43:1.429001:1.405998:1.445999:1.394001:1.427002:1.524998:1.452999:1.428001:1.361:1.466999:1.408001:1.492001:1.502998,1.4393,0.6540003:1.417:1.417:1.39:1.45:1.382999:1.377001:1.411:1.353999:1.380001:1.452999:1.565001:1.43:1.473999:1.440001:1.419001:1.496:1.504999:1.418001:1.527:1.443001:1.41:1.529999:1.453999:1.386002:1.423:1.451:1.43:1.429001:1.405998:1.445999:1.394001:1.427002:1.524998:1.452999:1.428001:1.361:1.466999:1.408001:1.492001:1.502998,1.420146,0.6,1,0.25,10,6,16.01563,0.06243902,1,2,3,4,5,6,7,1
12/4/2017 11:17:22 AM,1,0,2,0,2,0,120.0252,Mouse,0,0,0,0,0,-87,0,0,0,0,0,0,0,87,87,0,6.625534,-6.353843:-4.133923:-4.362505:-6.81949:-7.429326:-4.446117:-6.233449:-6.410082:-5.293014:-7.284224:-5.771091:-6.119623:-4.44089:-5.936078:-4.926637:-4.86477:-4.278273:-6.155806:-4.583825:-4.540682:-5.209361:-6.487292:-4.027022:-5.985637:-4.240127:-7.131275:-4.822818:-4.046533:-5.231277:-4.257125:-6.459904:-5.520016:-4.84769:-5.843942:-4.394004:-6.266699:-4.936177:-5.149814:-2.923649:-2.689502:7.521361:7.997697:8.6476:7.4927:6.85599:6.361558:7.90539:-3.279963:-8.659281:-9.319639:-8.90731:-7.960298:-9.506669:-8.14418:-7.69308:-7.063538:-6.99193:-7.37869:-6.610951:-7.357159:-8.192863:-6.324947:-8.328599:-8.764747:-7.568362:-8.918406:-6.290133:-7.322042:-7.769245:-6.839756:-7.50157:-8.301589:-8.506269:-8.505704:-7.059551:-8.823152:-7.758145:-6.570609:-6.993883:-7.151134:-8.339108:-8.848754:-9.202349:-8.8611:-9.334765:-8.946104:-6.890085,5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:2.887805:2.848781:-8:-8:-8:-8:-8:-8:-8:2.302439:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8,-0.6953059:1.524615:1.296031:-1.160954:-1.770789:1.21242:-0.5749123:-0.7515456:0.3655233:-1.625687:-0.1125546:-0.4610861:1.217647:-0.2775413:0.7318997:0.7937666:1.380265:-0.4972693:1.074712:1.117855:0.4491759:-0.8287556:1.631515:-0.3271003:1.41841:-1.472738:0.8357186:1.612005:0.4272593:1.401412:-0.8013667:0.1385211:0.8108466:-0.1854047:1.264533:-0.608162:0.7223596:0.508723:-0.0358444:0.1592789:-0.4786384:-0.00230313:0.6476004:-0.5072999:-1.14401:-1.638442:-0.09460972:-0.9775246:-0.6592807:-1.319639:-0.9073093:0.03970239:-1.506669:-0.1441803:0.3069195:0.9364617:1.008071:0.6213104:1.389048:0.642841:-0.1928631:1.675053:-0.3285986:-0.7647468:0.4316383:-0.918406:1.709866:0.6779574:0.2307552:1.160244:0.4984303:-0.3015889:-0.5062698:-0.5057037:0.9404492:-0.8231515:0.2418548:1.429391:1.006117:0.8488657:-0.3391085:-0.8487543:-1.202349:-0.8611006:-1.334765:-0.9461044:1.109915,350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:350:279:278:-1265:-1265:-1265:-1265:-1265:-1265:-1265:264:814:873:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802,49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:49:-279:-273:539:539:539:539:539:539:539:113:419:322:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305,5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:5.658537:2.887805:2.848781:-57.36585:-57.36585:-57.36585:-57.36585:-57.36585:-57.36585:-57.36585:2.302439:23.76585:26.06829:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756,-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-3.085938:-15.89844:-15.66406:16.05469:16.05469:16.05469:16.05469:16.05469:16.05469:16.05469:-0.5859375:11.36719:7.578125:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063,0,0,0,1,1,0,0,3.329178:1.429001:1.545998:1.419998:1.418999:1.510002:1.417:1.443001:1.394997:1.411003:1.426003:1.397995:1.440002:1.459:1.444:1.488998:1.426003:1.468002:1.432999:1.373001:1.487999:1.462997:1.435005:1.452995:1.440002:1.384003:1.395996:1.414001:1.434998:1.429001:1.416:1.466003:1.400993:1.396004:1.433998:1.449005:1.419998:1.378998:1.315002:1.322998:1.340004:1.32:1.319:1.314995:1.332001:1.361008:1.319:1.325989:1.327011:1.343994:1.356995:1.313004:1.352997:1.367004:1.341003:1.339005:1.337997:1.343002:1.350998:1.321991:1.327011:1.360992:1.318008:1.327988:1.322998:1.335007:1.363998:1.328003:1.317993:1.360001:1.327011:1.309998:1.341995:1.326996:1.338013:1.371994:1.317001:1.345993:1.332001:1.326004:1.313995:1.322006:1.345001:1.322998:1.348007:1.327988:1.333008,1.399427,3.329178:1.429001:1.545998:1.419998:1.418999:1.510002:1.417:1.443001:1.394997:1.411003:1.426003:1.397995:1.440002:1.459:1.444:1.488998:1.426003:1.468002:1.432999:1.373001:1.487999:1.462997:1.435005:1.452995:1.440002:1.384003:1.395996:1.414001:1.434998:1.429001:1.416:1.466003:1.400993:1.396004:1.433998:1.449005:1.419998:1.378998:1.315002:1.322998:1.340004:1.32:1.319:1.314995:1.332001:1.361008:1.319:1.325989:1.327011:1.343994:1.356995:1.313004:1.352997:1.367004:1.341003:1.339005:1.337997:1.343002:1.350998:1.321991:1.327011:1.360992:1.318008:1.327988:1.322998:1.335007:1.363998:1.328003:1.317993:1.360001:1.327011:1.309998:1.341995:1.326996:1.338013:1.371994:1.317001:1.345993:1.332001:1.326004:1.313995:1.322006:1.345001:1.322998:1.348007:1.327988:1.333008,1.399427,0.6,1,0.25,10,6,16.01563,0.06243902,1,2,3,4,5,6,7,1
12/4/2017 11:18:44 AM,1,0,3,0,3,100,120.009,Mouse,0,0,0,0,0,-87,0,0,0,0,0,0,0,87,87,0,5.889591,-7.631753:-6.610229:-8.091077:-7.614933:-8.497346:-9.736848:-8.095202:-6.471276:-6.534596:-9.035181:-6.414548:-8.708663:-6.437324:-6.362551:-9.149912:-8.174257:-9.552145:-8.577144:-8.655279:-9.569592:-7.410676:-6.574904:-7.421397:-9.14841:-8.932257:-9.426531:-6.349484:-6.361505:-7.507188:-7.793124:-9.007973:-6.342795:-7.392484:-7.052454:-6.645663:-7.425538:-9.257905:-9.35634:-8.702441:-8.445581:-6.39147:-8.093907:-6.207873:-7.701297:-6.430344:-7.616038:1.237735:-1.627359:-1.012431:-1.862125:-3.233324:-3.846961:-4.911562:-2.499221:-3.30169:-3.077966:-3.104292:-5.335996:-2.155718:-2.658347:-4.141875:-5.206227:-5.200474:-5.30587:-4.594406:-4.318527:-5.306827:-5.125769:-4.57587:-4.098866:-4.582932:-3.820509:-3.505649:-2.093635:-5.2923:-4.857994:-4.762245:-4.441926:-2.263329:-4.000341:-2.121059:-4.76364:-3.489673:-3.162686:-4.9413:-3.739006:-3.901219,8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:-1.443902:1.795122:2.692683:3.512196:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.668293:3.434146:3.434146:3.434146:3.434146:3.434146,0.3682466:1.389771:-0.09107722:0.3850666:-0.4973457:-1.736848:-0.09520209:1.528724:1.465404:-1.035181:1.585452:-0.7086629:1.562677:1.637449:-1.149912:-0.1742571:-1.552145:-0.5771435:-0.655279:-1.569591:0.5893241:1.425095:0.5786027:-1.14841:-0.9322568:-1.426531:1.650515:1.638495:0.4928119:0.2068757:-1.007973:1.657205:0.6075162:0.9475464:1.354337:0.5744622:-1.257905:-1.35634:-0.7024411:-0.4455816:1.60853:-0.09390697:1.792127:0.2987032:1.569656:0.3839616:-0.206168:0.1677632:1.680252:1.65007:0.5130175:-0.1006191:-1.165221:1.24712:0.4446515:0.6683757:0.64205:-1.589654:1.590624:1.087995:-0.3955335:-1.459885:-1.454132:-1.559528:-0.8480644:-0.5721849:-1.560485:-1.379427:-0.8295285:-0.3525236:-0.8365909:-0.07416732:0.2406928:1.652707:-1.545959:-1.111652:-1.015903:-0.6955841:1.483013:-0.2539997:1.625283:-1.095348:-0.05552733:0.2714604:-1.507154:-0.3048596:-0.4670729,802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:802:176:255:278:295:301:301:301:301:301:301:301:301:301:301:301:301:301:301:301:301:301:301:301:301:301:301:301:301:301:301:301:301:301:301:301:296:293:293:293:293:293,305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:305:47:44:39:36:34:34:34:34:34:34:34:34:34:34:34:34:34:34:34:34:34:34:34:34:34:34:34:34:34:34:34:34:34:34:34:37:39:39:39:39:39,23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:23.29756:-1.131707:1.95122:2.848781:3.512196:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.746342:3.55122:3.434146:3.434146:3.434146:3.434146:3.434146,6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:6.914063:-3.164063:-3.28125:-3.476563:-3.59375:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.671875:-3.554688:-3.476563:-3.476563:-3.476563:-3.476563:-3.476563,0,0,0,1,1,0,0,3.310532:1.35199:1.324005:1.345993:1.331009:1.369995:1.328003:1.352997:1.347:1.333008:1.368988:1.321014:1.347:1.358994:1.339996:1.311996:1.358002:1.322998:1.350006:1.376999:1.318008:1.341995:1.315994:1.337006:1.330994:1.358002:1.359009:1.360992:1.320007:1.328995:1.332001:1.365005:1.321991:1.334:1.344009:1.341995:1.337006:1.368988:1.320999:1.322006:1.358002:1.319:1.378006:1.322998:1.356003:1.334991:1.319:1.354004:1.431992:1.410019:1.423981:1.420013:1.437988:1.386017:1.485992:1.423981:1.359009:1.406006:1.493988:1.422028:1.363983:1.489014:1.454987:1.428009:1.401001:1.386993:1.488007:1.468994:1.412994:1.390991:1.404999:1.383026:1.396973:1.526001:1.413025:1.39798:1.382996:1.479004:1.431:1.406006:1.493011:1.408997:1.377991:1.502014:1.428986:1.401001:1.338013,1.401248,3.310532:1.35199:1.324005:1.345993:1.331009:1.369995:1.328003:1.352997:1.347:1.333008:1.368988:1.321014:1.347:1.358994:1.339996:1.311996:1.358002:1.322998:1.350006:1.376999:1.318008:1.341995:1.315994:1.337006:1.330994:1.358002:1.359009:1.360992:1.320007:1.328995:1.332001:1.365005:1.321991:1.334:1.344009:1.341995:1.337006:1.368988:1.320999:1.322006:1.358002:1.319:1.378006:1.322998:1.356003:1.334991:1.319:1.354004:1.431992:1.410019:1.423981:1.420013:1.437988:1.386017:1.485992:1.423981:1.359009:1.406006:1.493988:1.422028:1.363983:1.489014:1.454987:1.428009:1.401001:1.386993:1.488007:1.468994:1.412994:1.390991:1.404999:1.383026:1.396973:1.526001:1.413025:1.39798:1.382996:1.479004:1.431:1.406006:1.493011:1.408997:1.377991:1.502014:1.428986:1.401001:1.338013,1.401248,0.6,1,0.25,10,6,16.01563,0.06243902,1,2,3,4,5,6,7,1
12/4/2017 11:20:47 AM,1,0,4,0,4,200,120.0023,Mouse,2,1,1,1,0,-89,0,0,0,1.32901,1.32901,1.32901,1.32901,89,88,1,7.456574,-2.355236:1.09896:-9.199883:-9.147236:-6.260091:-7.68152:-9.209676:-7.176602:-8.622297:-9.096743:-7.769236:-8.582461:-6.77856:-6.502869:-6.795384:-7.334333:-6.763822:-6.538325:-8.004391:-8.202917:-8.574016:-8.693224:-6.2111:-8.679764:-6.735828:-8.753365:2.789876:-6.272633:-7.690882:-8.932143:-6.884604:-6.788835:-8.038127:-9.359793:-7.138404:-7.875711:-8.500243:-7.063103:-9.190817:-8.199224:-8.922682:-9.752901:-7.212362:-8.474983:-9.049881:-8.081833:-9.032174:-9.432191:-8.987885:-6.383751:-7.609576:-8.44308:-6.608824:-8.646726:-8.198543:-8.851883:-6.839501:-7.63958:-6.382199:-6.342911:-6.680412:-6.43371:-8.505923:-8.238336:-6.247791:-7.576392:-8.296171:-7.995156:-9.477807:-7.236328:-7.646615:-6.333662:-7.705906:-9.508498:-7.651536:-7.374115:-8.167463:-7.729179:-6.502862:1.280525:-3.144279:2.341405:-6.619853:-7.971011:-7.609936:-9.134224:-6.483491:-7.831904:-9.524748,2.068293:-1.678049:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:-1.717073:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:8:0.3902435:2.22439:-3.551219:8:8:8:8:8:8:8,-0.286943:-0.5790886:-1.199883:-1.147236:1.739909:0.3184798:-1.209675:0.8233983:-0.6222972:-1.096742:0.2307639:-0.5824611:1.22144:1.497131:1.204616:0.665667:1.236178:1.461675:-0.004390426:-0.202917:-0.5740156:-0.6932235:1.7889:-0.6797637:1.264172:-0.7533646:1.072803:1.727368:0.309118:-0.9321434:1.115396:1.211165:-0.03812649:-1.359792:0.8615963:0.1242891:-0.5002429:0.9368975:-1.190817:-0.1992242:-0.922682:-1.752901:0.7876379:-0.4749833:-1.049881:-0.08183277:-1.032174:-1.432191:-0.9878851:1.616249:0.3904239:-0.4430802:1.391176:-0.6467259:-0.1985426:-0.851883:1.160498:0.3604196:1.617801:1.657089:1.319588:1.56629:-0.5059234:-0.2383357:1.752209:0.4236076:-0.2961709:0.004844418:-1.477807:0.7636723:0.3533848:1.666338:0.2940941:-1.508498:0.3484646:0.6258848:-0.1674637:0.2708204:1.497138:1.670768:-0.9198889:-1.209814:1.380147:0.02898865:0.3900641:-1.134224:1.516509:0.1680954:-1.524748,258:357:799:778:751:742:742:742:742:742:742:650:526:585:573:644:609:838:859:859:859:859:859:859:859:859:161:33527:34136:34136:34136:34136:34136:34136:34136:34136:34136:34136:34136:34136:34136:34136:34136:34136:34136:34136:34136:34136:34136:34136:34136:34136:34136:34136:34136:34136:34136:34136:34136:34155:34145:34167:34148:34148:34148:34148:34148:34148:34148:34148:34148:34148:34148:34148:34148:34148:34148:33566:33548:228:237:468:635:471:512:516:516:516:516,-400:-97:106:7:21:65:65:65:65:65:65:183:249:252:260:246:247:243:180:180:180:180:180:180:180:180:-418:-32461:-31607:-31607:-31607:-31607:-31607:-31607:-31607:-31607:-31607:-31607:-31607:-31607:-31607:-31607:-31607:-31607:-31607:-31607:-31607:-31607:-31607:-31607:-31607:-31607:-31607:-31607:-31607:-31607:-31607:-31607:-31607:-31773:-31770:-31770:-31793:-31793:-31793:-31793:-31793:-31793:-31793:-31793:-31793:-31793:-31793:-31793:-31793:-31793:-31793:-32335:-32459:-331:-402:207:389:264:313:326:326:326:326,2.068293:5.931707:23.18049:22.36098:21.30732:20.9561:20.9561:20.9561:20.9561:20.9561:20.9561:17.36585:12.52683:14.82927:14.36098:17.13171:15.76585:24.70244:25.52195:25.52195:25.52195:25.52195:25.52195:25.52195:25.52195:25.52195:-1.717073:1300.371:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.137:1324.878:1324.488:1325.346:1324.605:1324.605:1324.605:1324.605:1324.605:1324.605:1324.605:1324.605:1324.605:1324.605:1324.605:1324.605:1324.605:1324.605:1324.605:1301.893:1301.19:0.8975611:1.24878:10.26341:16.78049:10.38049:11.98049:12.13659:12.13659:12.13659:12.13659,-20.625:-8.789063:-0.859375:-4.726563:-4.179688:-2.460938:-2.460938:-2.460938:-2.460938:-2.460938:-2.460938:2.148438:4.726563:4.84375:5.15625:4.609375:4.648438:4.492188:2.03125:2.03125:2.03125:2.03125:2.03125:2.03125:2.03125:2.03125:-21.32813:-1273.008:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1239.648:-1246.133:-1246.016:-1246.016:-1246.914:-1246.914:-1246.914:-1246.914:-1246.914:-1246.914:-1246.914:-1246.914:-1246.914:-1246.914:-1246.914:-1246.914:-1246.914:-1246.914:-1246.914:-1268.086:-1272.93:-17.92969:-20.70313:3.085938:10.19531:5.3125:7.226563:7.734375:7.734375:7.734375:7.734375,0.01123596,0.01123596,0,0.9888889,1,0.6060181,0.6060181,3.301544:1.320007:1.355988:1.340027:1.368988:1.321991:1.338013:1.333984:1.322998:1.34201:1.321991:1.32901:1.338013:1.358002:1.35199:1.325989:1.363007:1.347992:1.315002:1.31601:1.316986:1.322021:1.368988:1.337006:1.342987:1.324005:1.358978:1.319:1.330017:1.339996:1.346985:1.322998:1.35202:1.329987:1.322998:1.326996:1.335022:1.330994:1.343994:1.335999:1.355011:1.343994:1.322998:1.337006:1.315002:1.334991:1.358002:1.330994:1.350006:1.330994:1.319:1.34201:1.324982:1.319:1.34201:1.332001:1.320007:1.356995:1.373993:1.337006:1.38501:1.320984:1.322998:1.363007:1.319:1.330994:1.317017:1.35199:1.322998:1.315002:1.356018:1.319:1.358978:1.320007:1.325012:1.310974:1.317017:1.372986:1.365021:1.330994:1.371002:1.355988:1.321014:1.325989:1.34201:1.350983:1.313019:1.359985,1.359449,3.301544:1.320007:1.355988:1.340027:1.368988:1.321991:1.338013:1.333984:1.322998:1.34201:1.321991:1.32901:1.338013:1.358002:1.35199:1.325989:1.363007:1.347992:1.315002:1.31601:1.316986:1.322021:1.368988:1.337006:1.342987:1.324005:0.6060181:1.358978:1.319:1.330017:1.339996:1.346985:1.322998:1.35202:1.329987:1.322998:1.326996:1.335022:1.330994:1.343994:1.335999:1.355011:1.343994:1.322998:1.337006:1.315002:1.334991:1.358002:1.330994:1.350006:1.330994:1.319:1.34201:1.324982:1.319:1.34201:1.332001:1.320007:1.356995:1.373993:1.337006:1.38501:1.320984:1.322998:1.363007:1.319:1.330994:1.317017:1.35199:1.322998:1.315002:1.356018:1.319:1.358978:1.320007:1.325012:1.310974:1.317017:1.372986:1.365021:1.330994:1.371002:1.355988:1.321014:1.325989:1.34201:1.350983:1.313019:1.359985,1.350984,0.6,1,0.25,10,6,16.01563,0.06243902,1,2,3,4,5,6,7,1
